step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
275,137.500000,4,6.075140e-13,9.103829e-14,3.056645e-16,4.736767e-20,-7.842282e-12
276,138.000000,4,7.958079e-13,8.615331e-14,3.057093e-16,4.989553e-20,3.273937e-11
277,138.500000,4,9.698908e-13,8.792966e-14,3.408082e-16,-5.877615e-20,-5.124012e-12
278,139.000000,4,8.704149e-13,8.748557e-14,3.408017e-16,-3.378867e-20,-1.621915e-10
279,139.500000,4,8.206769e-13,8.437695e-14,3.408095e-16,3.264386e-20,-2.562728e-12
280,140.000000,4,1.158185e-12,8.970602e-14,3.408101e-16,-3.335854e-20,-5.053402e-11
281,140.500000,4,7.069900e-13,8.926193e-14,3.059308e-16,-7.444626e-20,-4.014311e-11
282,141.000000,4,8.206769e-13,9.192647e-14,3.408112e-16,8.812451e-20,-2.670519e-11
283,141.500000,4,9.237056e-13,9.059420e-14,3.060191e-16,6.915230e-20,5.302792e-11
284,142.000000,4,6.323830e-13,9.459100e-14,3.060630e-16,5.468656e-20,2.598266e-11
285,142.500000,4,8.100187e-13,9.325873e-14,3.061066e-16,-5.750560e-20,-8.771550e-11
286,143.000000,4,9.414691e-13,8.970602e-14,3.061502e-16,-8.643707e-20,-1.614264e-13
287,143.500000,4,8.988366e-13,9.148238e-14,3.061920e-16,6.080770e-20,6.071099e-11
288,144.000000,4,7.993606e-13,8.837375e-14,3.062355e-16,1.236139e-19,1.022824e-10
289,144.500000,4,7.176482e-13,8.970602e-14,3.062808e-16,7.565725e-20,2.617229e-11
290,145.000000,4,9.166001e-13,8.792966e-14,3.408073e-16,-5.419026e-20,9.561396e-11
291,145.500000,4,5.826450e-13,8.748557e-14,3.063656e-16,-9.916241e-20,3.171674e-11
292,146.000000,4,6.927792e-13,8.970602e-14,3.830108e-16,-9.011636e-20,7.756074e-11
293,146.500000,4,8.668621e-13,9.592327e-14,3.064534e-16,4.346338e-20,-2.488010e-11
294,147.000000,4,9.769963e-13,9.192647e-14,3.408150e-16,-3.559524e-20,-9.980905e-12
295,147.500000,4,6.608047e-13,8.792966e-14,3.831717e-16,3.705769e-21,-2.011602e-11
296,148.000000,4,7.567280e-13,8.792966e-14,3.065822e-16,1.742373e-20,3.817169e-11
297,148.500000,4,6.998846e-13,8.748557e-14,3.408152e-16,-4.550155e-20,6.701084e-11
298,149.000000,4,8.064660e-13,9.192647e-14,3.066675e-16,4.499863e-21,1.318147e-10
299,149.500000,4,8.455459e-13,9.592327e-14,3.067080e-16,-4.632211e-21,-6.804235e-11
300,150.000000,4,8.668621e-13,9.592327e-14,3.067522e-16,1.996483e-20,-3.249845e-11
301,150.500000,4,7.993606e-13,9.148238e-14,3.408150e-16,-1.152957e-19,5.342682e-11
302,151.000000,4,8.135714e-13,9.281464e-14,3.068349e-16,-3.638933e-20,7.212742e-11
303,151.500000,4,7.851497e-13,9.237056e-14,3.068792e-16,3.983702e-21,-7.146284e-11
304,152.000000,4,8.313350e-13,9.237056e-14,3.408077e-16,1.021733e-20,-1.933923e-10
305,152.500000,4,6.465939e-13,9.325873e-14,3.408075e-16,-5.442848e-20,1.224665e-11
306,153.000000,4,8.739676e-13,8.659740e-14,3.070030e-16,-2.444484e-20,3.662581e-11
307,153.500000,4,1.051603e-12,9.547918e-14,3.070468e-16,7.490948e-21,5.141931e-11
308,154.000000,4,5.968559e-13,9.325873e-14,3.070885e-16,6.682296e-20,1.964107e-11
309,154.500000,4,6.572520e-13,9.103829e-14,3.408131e-16,8.244013e-20,3.984402e-11
310,155.000000,4,8.988366e-13,9.814372e-14,3.408059e-16,2.363090e-20,-3.053335e-11
311,155.500000,4,6.750156e-13,9.592327e-14,3.072135e-16,8.384303e-21,4.034839e-11
312,156.000000,4,5.577760e-13,9.192647e-14,3.840658e-16,-9.496033e-20,1.360168e-10
313,156.500000,4,1.005418e-12,9.459100e-14,3.072938e-16,-1.128208e-19,6.769341e-11
314,157.000000,4,1.001865e-12,8.792966e-14,3.408108e-16,-5.426305e-21,1.482692e-11
315,157.500000,4,6.004086e-13,9.192647e-14,3.073761e-16,-4.272884e-20,-3.923839e-11
316,158.000000,4,7.105427e-13,9.237056e-14,3.408096e-16,-3.231298e-20,5.572243e-11
317,158.500000,4,6.643575e-13,9.192647e-14,3.074604e-16,-4.380749e-20,-1.565746e-10
318,159.000000,4,6.075140e-13,9.059420e-14,3.408083e-16,5.508361e-20,6.911138e-13
319,159.500000,4,7.318590e-13,9.858780e-14,3.408076e-16,-2.275078e-20,-1.892604e-10
320,160.000000,4,6.714629e-13,9.725554e-14,3.844757e-16,6.418260e-20,-7.822554e-11
321,160.500000,4,7.176482e-13,9.281464e-14,3.076211e-16,2.785944e-20,3.576428e-11
322,161.000000,4,8.242296e-13,1.030287e-13,3.076639e-16,1.081290e-19,-4.283018e-11
323,161.500000,4,7.283063e-13,9.325873e-14,3.077044e-16,-5.632107e-20,-5.269840e-11
324,162.000000,4,7.034373e-13,9.725554e-14,3.077427e-16,4.142521e-20,2.693989e-11
325,162.500000,4,7.496226e-13,9.814372e-14,3.077854e-16,-1.854142e-19,2.000877e-11
326,163.000000,4,1.005418e-12,9.459100e-14,3.407953e-16,3.749444e-20,-1.186440e-11
327,163.500000,4,6.750156e-13,9.592327e-14,3.078633e-16,7.451243e-20,-1.249478e-11
328,164.000000,4,6.998846e-13,9.325873e-14,3.408000e-16,-5.379983e-21,3.825928e-11
329,164.500000,4,8.419931e-13,9.725554e-14,3.407990e-16,2.582789e-20,-7.836509e-12
330,165.000000,4,7.531753e-13,9.858780e-14,3.849791e-16,-1.895699e-19,-2.202827e-11
331,165.500000,4,7.354117e-13,9.992007e-14,3.080232e-16,-8.109679e-20,3.768108e-11
332,166.000000,4,8.846257e-13,9.814372e-14,3.080654e-16,4.436335e-20,9.055123e-11
333,166.500000,4,7.140954e-13,9.947598e-14,3.407946e-16,-1.733771e-20,-9.550138e-13
334,167.000000,4,6.679102e-13,9.903189e-14,3.081445e-16,-5.123888e-20,-6.257128e-11
335,167.500000,4,7.993606e-13,9.947598e-14,3.852299e-16,3.291517e-20,4.960998e-11
336,168.000000,4,8.419931e-13,1.008083e-13,3.407845e-16,8.523269e-21,-1.278921e-11
337,168.500000,4,9.237056e-13,9.903189e-14,3.082627e-16,-3.112184e-20,2.924483e-11
338,169.000000,4,5.506706e-13,9.814372e-14,3.083021e-16,-3.867235e-20,2.772671e-11
339,169.500000,4,8.029133e-13,9.814372e-14,3.083415e-16,-4.523685e-20,6.526224e-12
340,170.000000,4,6.998846e-13,1.016964e-13,3.083783e-16,-5.649313e-20,-1.333074e-10
341,170.500000,4,1.232792e-12,1.021405e-13,3.855215e-16,8.173868e-20,-4.309408e-11
342,171.000000,4,7.673862e-13,9.814372e-14,3.407829e-16,-1.809871e-20,-1.354022e-10
343,171.500000,4,9.627854e-13,9.903189e-14,3.084949e-16,-2.076554e-20,1.523608e-10
344,172.000000,4,8.242296e-13,1.016964e-13,3.085362e-16,7.351981e-20,-1.436627e-10
345,172.500000,4,7.709389e-13,1.056932e-13,3.407785e-16,-2.119568e-20,5.269341e-11
346,173.000000,4,7.212009e-13,9.947598e-14,3.407769e-16,4.626917e-20,-4.735812e-11
347,173.500000,4,7.389644e-13,1.008083e-13,3.086526e-16,5.799529e-20,-8.849232e-11
348,174.000000,4,8.277823e-13,1.030287e-13,3.086910e-16,-1.590834e-20,-1.217904e-11
349,174.500000,4,8.490986e-13,1.034728e-13,3.087293e-16,-1.754285e-19,-2.122158e-11
350,175.000000,4,6.288303e-13,9.947598e-14,3.087676e-16,-6.661782e-20,1.514514e-10
351,175.500000,4,8.633094e-13,1.052491e-13,3.088059e-16,-4.158402e-20,8.150614e-11
352,176.000000,4,7.744916e-13,1.008083e-13,3.407670e-16,-2.875280e-20,-4.342859e-11
353,176.500000,4,8.171241e-13,1.008083e-13,3.407653e-16,-2.230079e-21,-7.502232e-11
354,177.000000,4,7.780443e-13,1.012523e-13,3.407635e-16,5.310500e-20,4.962308e-11
355,177.500000,4,8.775203e-13,1.012523e-13,3.407617e-16,6.104593e-20,6.072920e-12
356,178.000000,4,8.490986e-13,1.048051e-13,3.407598e-16,-2.324708e-20,3.234746e-12
357,178.500000,4,6.004086e-13,1.008083e-13,3.407579e-16,1.914427e-20,9.824952e-11
358,179.000000,4,7.105427e-13,1.043610e-13,3.090695e-16,-2.683374e-20,1.066717e-10
359,179.500000,4,1.094236e-12,1.043610e-13,3.091098e-16,4.967716e-20,-2.658807e-11
360,180.000000,4,8.455459e-13,1.048051e-13,3.091450e-16,-1.042843e-19,2.244060e-11
361,180.500000,4,8.242296e-13,1.039169e-13,3.091852e-16,5.899452e-20,1.966449e-11
362,181.000000,4,6.536993e-13,1.025846e-13,3.092203e-16,-7.528667e-20,9.977730e-11
363,181.500000,4,6.465939e-13,1.025846e-13,3.407468e-16,1.850238e-20,-1.220927e-10
364,182.000000,4,8.348877e-13,1.012523e-13,3.407451e-16,-1.235477e-20,2.885003e-11
365,182.500000,4,8.171241e-13,9.947598e-14,3.407434e-16,5.143078e-20,-3.587619e-11
366,183.000000,4,1.019629e-12,1.048051e-13,3.867117e-16,9.873228e-20,2.632673e-10
367,183.500000,4,4.689582e-13,1.061373e-13,3.094066e-16,-4.525671e-20,5.082623e-11
368,184.000000,4,7.283063e-13,1.016964e-13,3.407386e-16,4.669931e-20,2.856271e-12
369,184.500000,4,6.501466e-13,1.056932e-13,3.094837e-16,1.111598e-19,4.147893e-11
370,185.000000,4,8.064660e-13,1.056932e-13,3.095209e-16,5.420349e-20,-8.088341e-11
371,185.500000,4,1.119105e-12,1.030287e-13,3.095577e-16,-1.998799e-19,7.577994e-11
372,186.000000,4,8.135714e-13,1.030287e-13,3.407323e-16,-2.421985e-21,9.905277e-11
373,186.500000,4,1.008971e-12,1.016964e-13,3.407307e-16,2.058621e-19,4.374978e-11
374,187.000000,4,8.277823e-13,1.008083e-13,3.407229e-16,-5.487185e-20,-2.370359e-11
375,187.500000,4,8.633094e-13,1.008083e-13,3.407275e-16,2.208903e-20,-4.252376e-11
376,188.000000,4,7.460699e-13,9.636736e-14,3.097393e-16,9.145309e-20,-5.539014e-12
377,188.500000,4,7.531753e-13,9.503509e-14,3.097788e-16,4.182225e-21,3.719369e-11
378,189.000000,4,7.460699e-13,1.025846e-13,3.407166e-16,-1.400648e-19,4.896172e-11
379,189.500000,4,1.005418e-12,1.043610e-13,3.098493e-16,-3.600552e-20,-6.347833e-11
380,190.000000,4,7.744916e-13,1.021405e-13,3.407196e-16,-9.707792e-20,1.508438e-11
381,190.500000,4,8.206769e-13,1.008083e-13,3.407180e-16,-4.047229e-20,4.083078e-11
382,191.000000,4,6.998846e-13,1.039169e-13,3.099614e-16,-1.259432e-19,1.146412e-10
383,191.500000,4,7.638334e-13,1.021405e-13,3.099952e-16,9.028180e-20,-1.324306e-10
384,192.000000,4,9.308110e-13,1.016964e-13,3.407132e-16,-4.460158e-21,1.764711e-11
385,192.500000,4,8.384404e-13,1.061373e-13,3.100681e-16,1.472051e-19,-3.934941e-11
386,193.000000,4,8.739676e-13,1.012523e-13,3.101070e-16,2.949395e-20,1.867332e-10
387,193.500000,4,9.556800e-13,1.030287e-13,3.407083e-16,-1.573628e-19,4.765222e-11
388,194.000000,4,8.242296e-13,9.992007e-14,3.407067e-16,5.106020e-20,5.184797e-11
389,194.500000,4,7.247536e-13,9.814372e-14,3.102126e-16,9.357729e-20,1.057820e-12
390,195.000000,4,1.353584e-12,1.043610e-13,3.102514e-16,1.285902e-19,-5.402478e-11
391,195.500000,4,8.562040e-13,9.947598e-14,3.407017e-16,1.497528e-19,1.245481e-11
392,196.000000,4,7.460699e-13,1.012523e-13,3.407000e-16,-1.508910e-19,1.008393e-11
393,196.500000,4,9.272583e-13,1.025846e-13,3.103595e-16,-3.417910e-20,-9.241719e-11
394,197.000000,4,1.001865e-12,9.947598e-14,3.406966e-16,-7.385069e-21,-4.584777e-12
395,197.500000,4,9.841017e-13,1.025846e-13,3.406889e-16,-4.362881e-20,-5.405065e-11
396,198.000000,4,7.602807e-13,9.992007e-14,3.104642e-16,-7.997182e-20,5.688339e-12
397,198.500000,4,6.252776e-13,1.012523e-13,3.406915e-16,-5.619534e-20,-1.242217e-11
398,199.000000,4,7.851497e-13,1.021405e-13,3.406838e-16,-1.367892e-19,-6.881296e-11
399,199.500000,4,7.212009e-13,9.992007e-14,3.105712e-16,-1.202588e-19,-2.596767e-11
400,200.000000,4,6.465939e-13,9.992007e-14,3.406862e-16,-6.191943e-20,-6.559642e-11
401,200.500000,4,9.023893e-13,1.003642e-13,3.106425e-16,-1.308269e-20,1.510271e-10
402,201.000000,4,1.090683e-12,1.003642e-13,3.406827e-16,-1.032983e-20,1.993339e-11
403,201.500000,4,7.638334e-13,9.814372e-14,3.406809e-16,2.132141e-20,-9.886370e-11
404,202.000000,4,8.846257e-13,1.021405e-13,3.107513e-16,7.695427e-20,-7.322276e-11
405,202.500000,4,1.179501e-12,1.012523e-13,3.884833e-16,-7.213677e-20,-1.950540e-10
406,203.000000,4,6.430412e-13,9.858780e-14,3.108219e-16,2.018982e-20,-1.815881e-11
407,203.500000,4,8.384404e-13,1.048051e-13,3.406736e-16,6.747809e-20,-5.759615e-11
408,204.000000,4,7.069900e-13,1.034728e-13,3.406717e-16,-1.063688e-19,8.185252e-11
409,204.500000,4,6.856737e-13,9.769963e-14,3.109250e-16,-2.969909e-20,6.925183e-11
410,205.000000,4,7.567280e-13,1.012523e-13,3.406680e-16,8.392905e-20,1.693967e-11
411,205.500000,4,7.709389e-13,1.034728e-13,3.406661e-16,1.313033e-19,-7.308776e-11
412,206.000000,4,9.166001e-13,1.052491e-13,3.406642e-16,-7.462493e-20,1.845302e-11
413,206.500000,4,7.140954e-13,1.008083e-13,3.110676e-16,-4.911468e-20,-1.257078e-10
414,207.000000,4,7.425172e-13,1.016964e-13,3.406604e-16,-1.562048e-19,-7.417211e-11
415,207.500000,4,6.181722e-13,1.065814e-13,3.111374e-16,9.286922e-20,2.519540e-11
416,208.000000,4,7.176482e-13,1.012523e-13,3.111723e-16,-1.066004e-19,6.618150e-11
417,208.500000,4,8.775203e-13,1.008083e-13,3.406545e-16,-7.848290e-21,-6.021406e-12
418,209.000000,4,1.072920e-12,1.021405e-13,3.112420e-16,-7.473742e-20,8.431933e-11
419,209.500000,4,5.968559e-13,1.021405e-13,3.112765e-16,5.350866e-20,8.463330e-11
420,210.000000,4,9.414691e-13,1.039169e-13,3.406485e-16,-4.440306e-20,5.205014e-11
421,210.500000,4,8.597567e-13,1.074696e-13,3.113428e-16,1.686787e-20,-6.509415e-11
422,211.000000,4,7.069900e-13,1.074696e-13,3.406387e-16,-2.419338e-20,1.185678e-10
423,211.500000,4,7.709389e-13,1.048051e-13,3.114145e-16,7.943581e-20,2.182683e-10
424,212.000000,4,7.069900e-13,1.025846e-13,3.406404e-16,3.730254e-20,-7.016654e-11
425,212.500000,4,7.034373e-13,1.039169e-13,3.406383e-16,-3.576067e-20,-3.520961e-12
426,213.000000,4,9.308110e-13,1.003642e-13,3.115179e-16,5.259545e-20,7.816137e-11
427,213.500000,4,7.744916e-13,1.012523e-13,3.115522e-16,4.813529e-20,1.177568e-10
428,214.000000,4,1.019629e-12,1.039169e-13,3.406320e-16,1.189552e-19,-6.841538e-11
429,214.500000,4,6.643575e-13,1.074696e-13,3.406299e-16,-7.537931e-20,-1.293646e-10
430,215.000000,4,1.151079e-12,1.043610e-13,3.116545e-16,-8.986490e-20,-6.197998e-11
431,215.500000,4,9.663381e-13,1.034728e-13,3.116886e-16,-1.753623e-21,2.506861e-11
432,216.000000,4,9.023893e-13,1.025846e-13,3.117199e-16,3.969143e-20,-4.023615e-11
433,216.500000,4,7.176482e-13,1.025846e-13,3.896959e-16,-8.328716e-20,9.479417e-11
434,217.000000,4,7.673862e-13,1.056932e-13,3.406191e-16,7.319556e-20,1.533884e-12
435,217.500000,4,8.313350e-13,1.056932e-13,3.406169e-16,1.450279e-19,2.313494e-11
436,218.000000,4,8.952838e-13,1.052491e-13,3.406146e-16,1.523667e-19,8.321521e-11
437,218.500000,4,7.709389e-13,1.061373e-13,3.406124e-16,1.098959e-19,-7.894085e-11
438,219.000000,4,7.673862e-13,1.034728e-13,3.119260e-16,2.995717e-20,5.553336e-13
439,219.500000,4,7.069900e-13,1.043610e-13,3.406079e-16,-2.257872e-20,1.373479e-11
440,220.000000,4,7.709389e-13,1.025846e-13,3.119934e-16,-4.076346e-20,-1.391460e-10
441,220.500000,4,6.608047e-13,1.052491e-13,3.406033e-16,7.167355e-20,-3.128586e-11
442,221.000000,4,6.643575e-13,1.065814e-13,3.406010e-16,3.299458e-20,7.957857e-12
443,221.500000,4,8.029133e-13,1.065814e-13,3.120944e-16,-1.883523e-19,1.821798e-11
444,222.000000,4,6.394885e-13,1.092459e-13,3.405964e-16,3.054613e-20,-4.781664e-11
445,222.500000,4,5.542233e-13,1.016964e-13,3.121612e-16,-1.541137e-19,-4.385559e-11
446,223.000000,4,1.008971e-12,1.043610e-13,3.405917e-16,1.435986e-20,-1.178091e-11
447,223.500000,4,9.698908e-13,1.039169e-13,3.405893e-16,-1.401575e-20,-4.385370e-11
448,224.000000,4,6.323830e-13,1.043610e-13,3.122611e-16,-6.277308e-20,1.763334e-11
449,224.500000,4,7.105427e-13,9.992007e-14,3.122944e-16,8.476947e-20,-1.048870e-10
450,225.000000,4,8.704149e-13,1.003642e-13,3.904060e-16,-3.963849e-21,-6.375189e-11
451,225.500000,4,8.064660e-13,1.061373e-13,3.904476e-16,3.251812e-20,6.111178e-11
452,226.000000,4,7.744916e-13,1.123546e-13,3.405716e-16,9.516548e-20,3.853573e-11
453,226.500000,4,1.008971e-12,1.039169e-13,3.905304e-16,-1.351282e-20,6.269540e-11
454,227.000000,4,1.467271e-12,1.065814e-13,3.124601e-16,-8.725763e-20,-8.379375e-11
455,227.500000,4,8.455459e-13,1.065814e-13,3.124930e-16,-2.468307e-21,2.045575e-11
456,228.000000,4,6.856737e-13,1.105782e-13,3.125230e-16,-1.441941e-20,-9.094647e-11
457,228.500000,4,6.181722e-13,1.074696e-13,3.125589e-16,-1.294108e-19,1.197838e-10
458,229.000000,4,7.389644e-13,1.025846e-13,3.125917e-16,-2.789915e-20,4.143952e-11
459,229.500000,4,8.881784e-13,1.070255e-13,3.126246e-16,-1.213639e-20,-1.043050e-10
460,230.000000,4,8.135714e-13,9.992007e-14,3.126546e-16,-1.162685e-20,-7.827894e-11
461,230.500000,4,6.359357e-13,1.056932e-13,3.908593e-16,-2.144052e-21,2.013445e-11
462,231.000000,4,5.933032e-13,1.003642e-13,3.127229e-16,3.924145e-20,-3.976675e-11
463,231.500000,4,7.247536e-13,1.070255e-13,3.127554e-16,-1.401112e-19,5.062517e-11
464,232.000000,4,9.130474e-13,1.061373e-13,3.405467e-16,7.995859e-20,-3.557576e-11
465,232.500000,4,7.851497e-13,1.048051e-13,3.128205e-16,-1.084996e-19,9.582324e-11
466,233.000000,4,7.602807e-13,1.030287e-13,3.405414e-16,-6.359365e-20,1.423925e-10
467,233.500000,4,1.008971e-12,1.052491e-13,3.405387e-16,1.679508e-20,-2.546297e-11
468,234.000000,4,5.506706e-13,1.101341e-13,3.129150e-16,6.405687e-21,-6.795986e-11
469,234.500000,4,7.567280e-13,1.061373e-13,3.129505e-16,-5.261530e-20,-2.086886e-12
470,235.000000,4,6.075140e-13,9.992007e-14,3.405307e-16,-3.327251e-20,-1.477486e-10
471,235.500000,4,6.465939e-13,1.074696e-13,3.130120e-16,-4.497877e-20,3.828271e-12
472,236.000000,4,8.455459e-13,1.079137e-13,3.130472e-16,-4.883674e-21,-3.236644e-11
473,236.500000,4,1.151079e-12,1.079137e-13,3.130793e-16,1.182207e-19,9.332257e-11
474,237.000000,4,7.176482e-13,1.088019e-13,3.405197e-16,-4.252370e-20,2.328526e-11
475,237.500000,4,7.425172e-13,1.056932e-13,3.405169e-16,-9.764040e-20,1.825951e-11
476,238.000000,4,6.394885e-13,1.025846e-13,3.405141e-16,-3.523128e-20,1.104095e-11
477,238.500000,4,8.100187e-13,1.105782e-13,3.405113e-16,1.068784e-19,-5.938228e-11
478,239.000000,4,6.323830e-13,1.039169e-13,3.132399e-16,-1.093467e-19,2.874034e-12
479,239.500000,4,9.201528e-13,1.105782e-13,3.405056e-16,1.463779e-20,2.504041e-11
480,240.000000,4,4.938272e-13,1.030287e-13,3.133037e-16,-6.246868e-21,2.475842e-11
481,240.500000,4,7.460699e-13,1.061373e-13,3.404995e-16,-1.867443e-20,-2.325762e-11
482,241.000000,4,7.460699e-13,1.119105e-13,3.404957e-16,1.057799e-19,8.207635e-11
483,241.500000,4,7.922552e-13,1.136868e-13,3.404917e-16,-1.284446e-19,-1.099714e-10
484,242.000000,4,9.947598e-13,1.136868e-13,3.404821e-16,-2.619185e-20,-5.547429e-11
485,242.500000,4,9.379164e-13,1.119105e-13,3.134624e-16,-2.279048e-20,6.151735e-11
486,243.000000,4,6.572520e-13,1.176836e-13,3.404785e-16,-7.679545e-20,1.677702e-11
487,243.500000,4,5.435652e-13,1.110223e-13,3.135256e-16,-1.452529e-20,-9.180212e-12
488,244.000000,4,7.354117e-13,1.203482e-13,3.404634e-16,-7.348673e-20,-4.154499e-11
489,244.500000,4,8.846257e-13,1.185718e-13,3.135884e-16,8.602017e-20,-3.372380e-11
490,245.000000,4,7.709389e-13,1.159073e-13,3.404586e-16,9.790510e-20,6.957324e-11
491,245.500000,4,7.887024e-13,1.154632e-13,3.404533e-16,-1.694397e-19,-5.855283e-11
492,246.000000,4,5.968559e-13,1.150191e-13,3.920980e-16,-1.811923e-19,-4.596246e-11
493,246.500000,4,1.023182e-12,1.176836e-13,3.137126e-16,5.616225e-20,2.650258e-11
494,247.000000,4,8.348877e-13,1.221245e-13,3.137435e-16,-1.058659e-19,-1.562496e-10
495,247.500000,4,7.283063e-13,1.199041e-13,3.137743e-16,2.077216e-20,-2.105450e-10
496,248.000000,4,6.146195e-13,1.239009e-13,3.138050e-16,-6.970816e-20,-5.719614e-11
497,248.500000,4,7.247536e-13,1.287859e-13,3.138357e-16,-3.575405e-20,8.283929e-12
498,249.000000,4,1.168843e-12,1.230127e-13,3.404132e-16,-1.882001e-20,-6.197409e-11
499,249.500000,4,7.851497e-13,1.265654e-13,3.404017e-16,1.108951e-19,-3.633571e-11
500,250.000000,4,7.602807e-13,1.225686e-13,3.139266e-16,8.136810e-20,1.079268e-10
501,250.500000,4,8.313350e-13,1.221245e-13,3.403945e-16,-7.255367e-20,-1.073086e-11
502,251.000000,4,8.704149e-13,1.265654e-13,3.139868e-16,-1.594804e-20,2.789069e-11
503,251.500000,4,6.501466e-13,1.252332e-13,3.140132e-16,3.126743e-20,-1.294378e-10
504,252.000000,4,8.739676e-13,1.247891e-13,3.140468e-16,-1.766858e-21,-6.888312e-11
505,252.500000,4,6.536993e-13,1.247891e-13,3.403683e-16,-3.608493e-20,-7.042300e-11
506,253.000000,4,8.881784e-13,1.261213e-13,3.141064e-16,-2.731681e-20,1.399972e-10
507,253.500000,4,9.059420e-13,1.265654e-13,3.403495e-16,-5.790264e-21,2.709244e-11
508,254.000000,4,8.135714e-13,1.283418e-13,3.141656e-16,-5.663209e-20,2.782019e-11
509,254.500000,4,7.283063e-13,1.336709e-13,3.141950e-16,-1.732910e-19,-1.538658e-11
510,255.000000,4,7.389644e-13,1.292300e-13,3.142242e-16,1.484624e-19,3.614475e-11
511,255.500000,4,7.567280e-13,1.283418e-13,3.142534e-16,-1.023653e-19,4.979994e-11
512,256.000000,4,8.952838e-13,1.256772e-13,3.403142e-16,3.056598e-20,3.097500e-11
513,256.500000,4,1.204370e-12,1.376677e-13,3.143117e-16,3.137331e-20,5.203227e-11
514,257.000000,4,7.922552e-13,1.314504e-13,3.403049e-16,1.080695e-19,-7.764478e-11
515,257.500000,4,7.176482e-13,1.287859e-13,3.143657e-16,-1.087511e-19,1.471090e-11
516,258.000000,4,6.927792e-13,1.270095e-13,3.929932e-16,-5.978200e-20,-8.483769e-12
517,258.500000,4,6.643575e-13,1.296740e-13,3.144274e-16,1.221580e-20,-1.044498e-11
518,259.000000,4,9.272583e-13,1.363354e-13,3.144560e-16,-6.420907e-20,1.124401e-11
519,259.500000,4,7.780443e-13,1.318945e-13,3.402619e-16,1.247256e-19,4.605327e-11
520,260.000000,4,6.750156e-13,1.350031e-13,3.145128e-16,1.382053e-19,-3.658907e-11
521,260.500000,4,7.034373e-13,1.354472e-13,3.145412e-16,-4.520377e-20,1.099812e-10
522,261.000000,4,6.750156e-13,1.367795e-13,3.145653e-16,-1.017366e-19,-1.116108e-10
523,261.500000,4,7.993606e-13,1.345590e-13,3.402357e-16,-9.535738e-21,8.568002e-11
524,262.000000,4,8.455459e-13,1.301181e-13,3.146259e-16,-4.475378e-20,1.960532e-11
525,262.500000,4,5.471179e-13,1.310063e-13,3.146497e-16,-7.201104e-20,2.364742e-11
526,263.000000,4,8.952838e-13,1.367795e-13,3.402062e-16,2.045783e-19,-3.130696e-11
527,263.500000,4,9.521273e-13,1.323386e-13,3.402032e-16,-1.886303e-19,-9.493517e-13
528,264.000000,4,9.485746e-13,1.385558e-13,3.147378e-16,-2.325370e-20,1.107703e-11
529,264.500000,4,1.058709e-12,1.389999e-13,3.147654e-16,6.968169e-20,-8.060030e-11
530,265.000000,4,5.861978e-13,1.434408e-13,3.147930e-16,8.722454e-20,4.555201e-11
531,265.500000,4,6.821210e-13,1.385558e-13,3.148161e-16,-1.161295e-19,1.891102e-10
532,266.000000,4,9.094947e-13,1.416645e-13,3.148480e-16,3.093655e-20,3.138001e-11
533,266.500000,4,9.876544e-13,1.350031e-13,3.401475e-16,5.533507e-20,-2.813283e-11
534,267.000000,4,8.846257e-13,1.376677e-13,3.148983e-16,4.935290e-20,-7.861023e-11
535,267.500000,4,8.633094e-13,1.363354e-13,3.149301e-16,6.307087e-20,-1.996930e-10
536,268.000000,4,1.076472e-12,1.403322e-13,3.149573e-16,-7.552490e-20,-1.976062e-10
537,268.500000,4,8.597567e-13,1.389999e-13,3.401178e-16,8.811790e-20,-3.040890e-11
538,269.000000,4,9.308110e-13,1.403322e-13,3.150116e-16,-1.361208e-20,8.299061e-11
539,269.500000,4,6.465939e-13,1.438849e-13,3.150338e-16,-3.553568e-20,-3.790523e-12
540,270.000000,4,9.414691e-13,1.443290e-13,3.150653e-16,9.550296e-20,5.508605e-11
541,270.500000,4,7.709389e-13,1.381117e-13,3.150920e-16,1.856855e-20,-9.564627e-11
542,271.000000,4,8.135714e-13,1.443290e-13,3.400729e-16,5.409761e-20,-9.843726e-11
543,271.500000,4,9.592327e-13,1.358913e-13,3.151453e-16,-3.416587e-20,8.310796e-12
544,272.000000,4,6.750156e-13,1.407763e-13,3.151719e-16,-5.577844e-20,5.802037e-11
