record_type,time_s,time_h,radius_cm,r_cm,is_surface,temperature_C,moisture_kgkg
sample_fixed,144300,40.08333333,1.2000,0.9000,0,50.0049,0.1360
sample_fixed,144300,40.08333333,1.2000,1.0000,0,50.0049,0.1233
sample_fixed,144300,40.08333333,1.2000,1.1000,0,50.0049,0.1053
sample_fixed,144300,40.08333333,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144300,40.08333333,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144360,40.10000000,1.2000,0.0000,0,50.0049,0.1772
sample_fixed,144360,40.10000000,1.2000,0.1000,0,50.0049,0.1767
sample_fixed,144360,40.10000000,1.2000,0.2000,0,50.0049,0.1754
sample_fixed,144360,40.10000000,1.2000,0.3000,0,50.0049,0.1731
sample_fixed,144360,40.10000000,1.2000,0.4000,0,50.0049,0.1699
sample_fixed,144360,40.10000000,1.2000,0.5000,0,50.0049,0.1657
sample_fixed,144360,40.10000000,1.2000,0.6000,0,50.0049,0.1604
sample_fixed,144360,40.10000000,1.2000,0.7000,0,50.0049,0.1538
sample_fixed,144360,40.10000000,1.2000,0.8000,0,50.0049,0.1458
sample_fixed,144360,40.10000000,1.2000,0.9000,0,50.0049,0.1359
sample_fixed,144360,40.10000000,1.2000,1.0000,0,50.0049,0.1232
sample_fixed,144360,40.10000000,1.2000,1.1000,0,50.0049,0.1053
sample_fixed,144360,40.10000000,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144360,40.10000000,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144420,40.11666667,1.2000,0.0000,0,50.0049,0.1771
sample_fixed,144420,40.11666667,1.2000,0.1000,0,50.0049,0.1767
sample_fixed,144420,40.11666667,1.2000,0.2000,0,50.0049,0.1753
sample_fixed,144420,40.11666667,1.2000,0.3000,0,50.0049,0.1731
sample_fixed,144420,40.11666667,1.2000,0.4000,0,50.0049,0.1699
sample_fixed,144420,40.11666667,1.2000,0.5000,0,50.0049,0.1656
sample_fixed,144420,40.11666667,1.2000,0.6000,0,50.0049,0.1603
sample_fixed,144420,40.11666667,1.2000,0.7000,0,50.0049,0.1538
sample_fixed,144420,40.11666667,1.2000,0.8000,0,50.0049,0.1458
sample_fixed,144420,40.11666667,1.2000,0.9000,0,50.0049,0.1359
sample_fixed,144420,40.11666667,1.2000,1.0000,0,50.0049,0.1232
sample_fixed,144420,40.11666667,1.2000,1.1000,0,50.0049,0.1053
sample_fixed,144420,40.11666667,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144420,40.11666667,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144480,40.13333333,1.2000,0.0000,0,50.0049,0.1771
sample_fixed,144480,40.13333333,1.2000,0.1000,0,50.0049,0.1766
sample_fixed,144480,40.13333333,1.2000,0.2000,0,50.0049,0.1753
sample_fixed,144480,40.13333333,1.2000,0.3000,0,50.0049,0.1730
sample_fixed,144480,40.13333333,1.2000,0.4000,0,50.0049,0.1698
sample_fixed,144480,40.13333333,1.2000,0.5000,0,50.0049,0.1656
sample_fixed,144480,40.13333333,1.2000,0.6000,0,50.0049,0.1603
sample_fixed,144480,40.13333333,1.2000,0.7000,0,50.0049,0.1538
sample_fixed,144480,40.13333333,1.2000,0.8000,0,50.0049,0.1457
sample_fixed,144480,40.13333333,1.2000,0.9000,0,50.0049,0.1359
sample_fixed,144480,40.13333333,1.2000,1.0000,0,50.0049,0.1232
sample_fixed,144480,40.13333333,1.2000,1.1000,0,50.0049,0.1052
sample_fixed,144480,40.13333333,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144480,40.13333333,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144540,40.15000000,1.2000,0.0000,0,50.0049,0.1770
sample_fixed,144540,40.15000000,1.2000,0.1000,0,50.0049,0.1766
sample_fixed,144540,40.15000000,1.2000,0.2000,0,50.0049,0.1752
sample_fixed,144540,40.15000000,1.2000,0.3000,0,50.0049,0.1730
sample_fixed,144540,40.15000000,1.2000,0.4000,0,50.0049,0.1698
sample_fixed,144540,40.15000000,1.2000,0.5000,0,50.0049,0.1655
sample_fixed,144540,40.15000000,1.2000,0.6000,0,50.0049,0.1602
sample_fixed,144540,40.15000000,1.2000,0.7000,0,50.0049,0.1537
sample_fixed,144540,40.15000000,1.2000,0.8000,0,50.0049,0.1457
sample_fixed,144540,40.15000000,1.2000,0.9000,0,50.0049,0.1358
sample_fixed,144540,40.15000000,1.2000,1.0000,0,50.0049,0.1232
sample_fixed,144540,40.15000000,1.2000,1.1000,0,50.0049,0.1052
sample_fixed,144540,40.15000000,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144540,40.15000000,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144600,40.16666667,1.2000,0.0000,0,50.0049,0.1770
sample_fixed,144600,40.16666667,1.2000,0.1000,0,50.0049,0.1765
sample_fixed,144600,40.16666667,1.2000,0.2000,0,50.0049,0.1752
sample_fixed,144600,40.16666667,1.2000,0.3000,0,50.0049,0.1729
sample_fixed,144600,40.16666667,1.2000,0.4000,0,50.0049,0.1697
sample_fixed,144600,40.16666667,1.2000,0.5000,0,50.0049,0.1655
sample_fixed,144600,40.16666667,1.2000,0.6000,0,50.0049,0.1602
sample_fixed,144600,40.16666667,1.2000,0.7000,0,50.0049,0.1537
sample_fixed,144600,40.16666667,1.2000,0.8000,0,50.0049,0.1457
sample_fixed,144600,40.16666667,1.2000,0.9000,0,50.0049,0.1358
sample_fixed,144600,40.16666667,1.2000,1.0000,0,50.0049,0.1231
sample_fixed,144600,40.16666667,1.2000,1.1000,0,50.0049,0.1052
sample_fixed,144600,40.16666667,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144600,40.16666667,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144660,40.18333333,1.2000,0.0000,0,50.0049,0.1769
sample_fixed,144660,40.18333333,1.2000,0.1000,0,50.0049,0.1765
sample_fixed,144660,40.18333333,1.2000,0.2000,0,50.0049,0.1751
sample_fixed,144660,40.18333333,1.2000,0.3000,0,50.0049,0.1729
sample_fixed,144660,40.18333333,1.2000,0.4000,0,50.0049,0.1697
sample_fixed,144660,40.18333333,1.2000,0.5000,0,50.0049,0.1655
sample_fixed,144660,40.18333333,1.2000,0.6000,0,50.0049,0.1602
sample_fixed,144660,40.18333333,1.2000,0.7000,0,50.0049,0.1536
sample_fixed,144660,40.18333333,1.2000,0.8000,0,50.0049,0.1456
sample_fixed,144660,40.18333333,1.2000,0.9000,0,50.0049,0.1357
sample_fixed,144660,40.18333333,1.2000,1.0000,0,50.0049,0.1231
sample_fixed,144660,40.18333333,1.2000,1.1000,0,50.0049,0.1052
sample_fixed,144660,40.18333333,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144660,40.18333333,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144720,40.20000000,1.2000,0.0000,0,50.0049,0.1768
sample_fixed,144720,40.20000000,1.2000,0.1000,0,50.0049,0.1764
sample_fixed,144720,40.20000000,1.2000,0.2000,0,50.0049,0.1751
sample_fixed,144720,40.20000000,1.2000,0.3000,0,50.0049,0.1728
sample_fixed,144720,40.20000000,1.2000,0.4000,0,50.0049,0.1696
sample_fixed,144720,40.20000000,1.2000,0.5000,0,50.0049,0.1654
sample_fixed,144720,40.20000000,1.2000,0.6000,0,50.0049,0.1601
sample_fixed,144720,40.20000000,1.2000,0.7000,0,50.0049,0.1536
sample_fixed,144720,40.20000000,1.2000,0.8000,0,50.0049,0.1456
sample_fixed,144720,40.20000000,1.2000,0.9000,0,50.0049,0.1357
sample_fixed,144720,40.20000000,1.2000,1.0000,0,50.0049,0.1231
sample_fixed,144720,40.20000000,1.2000,1.1000,0,50.0049,0.1052
sample_fixed,144720,40.20000000,1.2000,1.2000,0,50.0049,0.0546
sample_surface,144720,40.20000000,1.2000,1.2000,1,50.0049,0.0546
sample_fixed,144780,40.21666667,1.2000,0.0000,0,50.0049,0.1768
sample_fixed,144780,40.21666667,1.2000,0.1000,0,50.0049,0.1763
sample_fixed,144780,40.21666667,1.2000,0.2000,0,50.0049,0.1750
sample_fixed,144780,40.21666667,1.2000,0.3000,0,50.0049,0.1728
sample_fixed,144780,40.21666667,1.2000,0.4000,0,50.0049,0.1696
sample_fixed,144780,40.21666667,1.2000,0.5000,0,50.0049,0.1654
sample_fixed,144780,40.21666667,1.2000,0.6000,0,50.0049,0.1601
sample_fixed,144780,40.21666667,1.2000,0.7000,0,50.0049,0.1535
sample_fixed,144780,40.21666667,1.2000,0.8000,0,50.0049,0.1455
sample_fixed,144780,40.21666667,1.2000,0.9000,0,50.0049,0.1357
sample_fixed,144780,40.21666667,1.2000,1.0000,0,50.0049,0.1230
sample_fixed,144780,40.21666667,1.2000,1.1000,0,50.0049,0.1051
sample_fixed,144780,40.21666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,144780,40.21666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,144840,40.23333333,1.2000,0.0000,0,50.0049,0.1767
sample_fixed,144840,40.23333333,1.2000,0.1000,0,50.0049,0.1763
sample_fixed,144840,40.23333333,1.2000,0.2000,0,50.0049,0.1750
sample_fixed,144840,40.23333333,1.2000,0.3000,0,50.0049,0.1727
sample_fixed,144840,40.23333333,1.2000,0.4000,0,50.0049,0.1695
sample_fixed,144840,40.23333333,1.2000,0.5000,0,50.0049,0.1653
sample_fixed,144840,40.23333333,1.2000,0.6000,0,50.0049,0.1600
sample_fixed,144840,40.23333333,1.2000,0.7000,0,50.0049,0.1535
sample_fixed,144840,40.23333333,1.2000,0.8000,0,50.0049,0.1455
sample_fixed,144840,40.23333333,1.2000,0.9000,0,50.0049,0.1356
sample_fixed,144840,40.23333333,1.2000,1.0000,0,50.0049,0.1230
sample_fixed,144840,40.23333333,1.2000,1.1000,0,50.0049,0.1051
sample_fixed,144840,40.23333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,144840,40.23333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,144900,40.25000000,1.2000,0.0000,0,50.0049,0.1767
sample_fixed,144900,40.25000000,1.2000,0.1000,0,50.0049,0.1762
sample_fixed,144900,40.25000000,1.2000,0.2000,0,50.0049,0.1749
sample_fixed,144900,40.25000000,1.2000,0.3000,0,50.0049,0.1727
sample_fixed,144900,40.25000000,1.2000,0.4000,0,50.0049,0.1695
sample_fixed,144900,40.25000000,1.2000,0.5000,0,50.0049,0.1653
sample_fixed,144900,40.25000000,1.2000,0.6000,0,50.0049,0.1600
sample_fixed,144900,40.25000000,1.2000,0.7000,0,50.0049,0.1534
sample_fixed,144900,40.25000000,1.2000,0.8000,0,50.0049,0.1455
sample_fixed,144900,40.25000000,1.2000,0.9000,0,50.0049,0.1356
sample_fixed,144900,40.25000000,1.2000,1.0000,0,50.0049,0.1230
sample_fixed,144900,40.25000000,1.2000,1.1000,0,50.0049,0.1051
sample_fixed,144900,40.25000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,144900,40.25000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,144960,40.26666667,1.2000,0.0000,0,50.0049,0.1766
sample_fixed,144960,40.26666667,1.2000,0.1000,0,50.0049,0.1762
sample_fixed,144960,40.26666667,1.2000,0.2000,0,50.0049,0.1748
sample_fixed,144960,40.26666667,1.2000,0.3000,0,50.0049,0.1726
sample_fixed,144960,40.26666667,1.2000,0.4000,0,50.0049,0.1694
sample_fixed,144960,40.26666667,1.2000,0.5000,0,50.0049,0.1652
sample_fixed,144960,40.26666667,1.2000,0.6000,0,50.0049,0.1599
sample_fixed,144960,40.26666667,1.2000,0.7000,0,50.0049,0.1534
sample_fixed,144960,40.26666667,1.2000,0.8000,0,50.0049,0.1454
sample_fixed,144960,40.26666667,1.2000,0.9000,0,50.0049,0.1356
sample_fixed,144960,40.26666667,1.2000,1.0000,0,50.0049,0.1229
sample_fixed,144960,40.26666667,1.2000,1.1000,0,50.0049,0.1051
sample_fixed,144960,40.26666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,144960,40.26666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145020,40.28333333,1.2000,0.0000,0,50.0049,0.1766
sample_fixed,145020,40.28333333,1.2000,0.1000,0,50.0049,0.1761
sample_fixed,145020,40.28333333,1.2000,0.2000,0,50.0049,0.1748
sample_fixed,145020,40.28333333,1.2000,0.3000,0,50.0049,0.1725
sample_fixed,145020,40.28333333,1.2000,0.4000,0,50.0049,0.1694
sample_fixed,145020,40.28333333,1.2000,0.5000,0,50.0049,0.1652
sample_fixed,145020,40.28333333,1.2000,0.6000,0,50.0049,0.1599
sample_fixed,145020,40.28333333,1.2000,0.7000,0,50.0049,0.1534
sample_fixed,145020,40.28333333,1.2000,0.8000,0,50.0049,0.1454
sample_fixed,145020,40.28333333,1.2000,0.9000,0,50.0049,0.1355
sample_fixed,145020,40.28333333,1.2000,1.0000,0,50.0049,0.1229
sample_fixed,145020,40.28333333,1.2000,1.1000,0,50.0049,0.1050
sample_fixed,145020,40.28333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145020,40.28333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145080,40.30000000,1.2000,0.0000,0,50.0049,0.1765
sample_fixed,145080,40.30000000,1.2000,0.1000,0,50.0049,0.1761
sample_fixed,145080,40.30000000,1.2000,0.2000,0,50.0049,0.1747
sample_fixed,145080,40.30000000,1.2000,0.3000,0,50.0049,0.1725
sample_fixed,145080,40.30000000,1.2000,0.4000,0,50.0049,0.1693
sample_fixed,145080,40.30000000,1.2000,0.5000,0,50.0049,0.1651
sample_fixed,145080,40.30000000,1.2000,0.6000,0,50.0049,0.1598
sample_fixed,145080,40.30000000,1.2000,0.7000,0,50.0049,0.1533
sample_fixed,145080,40.30000000,1.2000,0.8000,0,50.0049,0.1453
sample_fixed,145080,40.30000000,1.2000,0.9000,0,50.0049,0.1355
sample_fixed,145080,40.30000000,1.2000,1.0000,0,50.0049,0.1229
sample_fixed,145080,40.30000000,1.2000,1.1000,0,50.0049,0.1050
sample_fixed,145080,40.30000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145080,40.30000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145140,40.31666667,1.2000,0.0000,0,50.0049,0.1765
sample_fixed,145140,40.31666667,1.2000,0.1000,0,50.0049,0.1760
sample_fixed,145140,40.31666667,1.2000,0.2000,0,50.0049,0.1747
sample_fixed,145140,40.31666667,1.2000,0.3000,0,50.0049,0.1724
sample_fixed,145140,40.31666667,1.2000,0.4000,0,50.0049,0.1692
sample_fixed,145140,40.31666667,1.2000,0.5000,0,50.0049,0.1651
sample_fixed,145140,40.31666667,1.2000,0.6000,0,50.0049,0.1598
sample_fixed,145140,40.31666667,1.2000,0.7000,0,50.0049,0.1533
sample_fixed,145140,40.31666667,1.2000,0.8000,0,50.0049,0.1453
sample_fixed,145140,40.31666667,1.2000,0.9000,0,50.0049,0.1355
sample_fixed,145140,40.31666667,1.2000,1.0000,0,50.0049,0.1229
sample_fixed,145140,40.31666667,1.2000,1.1000,0,50.0049,0.1050
sample_fixed,145140,40.31666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145140,40.31666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145200,40.33333333,1.2000,0.0000,0,50.0049,0.1764
sample_fixed,145200,40.33333333,1.2000,0.1000,0,50.0049,0.1760
sample_fixed,145200,40.33333333,1.2000,0.2000,0,50.0049,0.1746
sample_fixed,145200,40.33333333,1.2000,0.3000,0,50.0049,0.1724
sample_fixed,145200,40.33333333,1.2000,0.4000,0,50.0049,0.1692
sample_fixed,145200,40.33333333,1.2000,0.5000,0,50.0049,0.1650
sample_fixed,145200,40.33333333,1.2000,0.6000,0,50.0049,0.1597
sample_fixed,145200,40.33333333,1.2000,0.7000,0,50.0049,0.1532
sample_fixed,145200,40.33333333,1.2000,0.8000,0,50.0049,0.1453
sample_fixed,145200,40.33333333,1.2000,0.9000,0,50.0049,0.1354
sample_fixed,145200,40.33333333,1.2000,1.0000,0,50.0049,0.1228
sample_fixed,145200,40.33333333,1.2000,1.1000,0,50.0049,0.1050
sample_fixed,145200,40.33333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145200,40.33333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145260,40.35000000,1.2000,0.0000,0,50.0049,0.1764
sample_fixed,145260,40.35000000,1.2000,0.1000,0,50.0049,0.1759
sample_fixed,145260,40.35000000,1.2000,0.2000,0,50.0049,0.1746
sample_fixed,145260,40.35000000,1.2000,0.3000,0,50.0049,0.1723
sample_fixed,145260,40.35000000,1.2000,0.4000,0,50.0049,0.1691
sample_fixed,145260,40.35000000,1.2000,0.5000,0,50.0049,0.1650
sample_fixed,145260,40.35000000,1.2000,0.6000,0,50.0049,0.1597
sample_fixed,145260,40.35000000,1.2000,0.7000,0,50.0049,0.1532
sample_fixed,145260,40.35000000,1.2000,0.8000,0,50.0049,0.1452
sample_fixed,145260,40.35000000,1.2000,0.9000,0,50.0049,0.1354
sample_fixed,145260,40.35000000,1.2000,1.0000,0,50.0049,0.1228
sample_fixed,145260,40.35000000,1.2000,1.1000,0,50.0049,0.1049
sample_fixed,145260,40.35000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145260,40.35000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145320,40.36666667,1.2000,0.0000,0,50.0049,0.1763
sample_fixed,145320,40.36666667,1.2000,0.1000,0,50.0049,0.1759
sample_fixed,145320,40.36666667,1.2000,0.2000,0,50.0049,0.1745
sample_fixed,145320,40.36666667,1.2000,0.3000,0,50.0049,0.1723
sample_fixed,145320,40.36666667,1.2000,0.4000,0,50.0049,0.1691
sample_fixed,145320,40.36666667,1.2000,0.5000,0,50.0049,0.1649
sample_fixed,145320,40.36666667,1.2000,0.6000,0,50.0049,0.1596
sample_fixed,145320,40.36666667,1.2000,0.7000,0,50.0049,0.1531
sample_fixed,145320,40.36666667,1.2000,0.8000,0,50.0049,0.1452
sample_fixed,145320,40.36666667,1.2000,0.9000,0,50.0049,0.1354
sample_fixed,145320,40.36666667,1.2000,1.0000,0,50.0049,0.1228
sample_fixed,145320,40.36666667,1.2000,1.1000,0,50.0049,0.1049
sample_fixed,145320,40.36666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145320,40.36666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145380,40.38333333,1.2000,0.0000,0,50.0049,0.1762
sample_fixed,145380,40.38333333,1.2000,0.1000,0,50.0049,0.1758
sample_fixed,145380,40.38333333,1.2000,0.2000,0,50.0049,0.1745
sample_fixed,145380,40.38333333,1.2000,0.3000,0,50.0049,0.1722
sample_fixed,145380,40.38333333,1.2000,0.4000,0,50.0049,0.1690
sample_fixed,145380,40.38333333,1.2000,0.5000,0,50.0049,0.1649
sample_fixed,145380,40.38333333,1.2000,0.6000,0,50.0049,0.1596
sample_fixed,145380,40.38333333,1.2000,0.7000,0,50.0049,0.1531
sample_fixed,145380,40.38333333,1.2000,0.8000,0,50.0049,0.1452
sample_fixed,145380,40.38333333,1.2000,0.9000,0,50.0049,0.1353
sample_fixed,145380,40.38333333,1.2000,1.0000,0,50.0049,0.1227
sample_fixed,145380,40.38333333,1.2000,1.1000,0,50.0049,0.1049
sample_fixed,145380,40.38333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145380,40.38333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145440,40.40000000,1.2000,0.0000,0,50.0049,0.1762
sample_fixed,145440,40.40000000,1.2000,0.1000,0,50.0049,0.1758
sample_fixed,145440,40.40000000,1.2000,0.2000,0,50.0049,0.1744
sample_fixed,145440,40.40000000,1.2000,0.3000,0,50.0049,0.1722
sample_fixed,145440,40.40000000,1.2000,0.4000,0,50.0049,0.1690
sample_fixed,145440,40.40000000,1.2000,0.5000,0,50.0049,0.1648
sample_fixed,145440,40.40000000,1.2000,0.6000,0,50.0049,0.1595
sample_fixed,145440,40.40000000,1.2000,0.7000,0,50.0049,0.1531
sample_fixed,145440,40.40000000,1.2000,0.8000,0,50.0049,0.1451
sample_fixed,145440,40.40000000,1.2000,0.9000,0,50.0049,0.1353
sample_fixed,145440,40.40000000,1.2000,1.0000,0,50.0049,0.1227
sample_fixed,145440,40.40000000,1.2000,1.1000,0,50.0049,0.1049
sample_fixed,145440,40.40000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145440,40.40000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145500,40.41666667,1.2000,0.0000,0,50.0049,0.1761
sample_fixed,145500,40.41666667,1.2000,0.1000,0,50.0049,0.1757
sample_fixed,145500,40.41666667,1.2000,0.2000,0,50.0049,0.1744
sample_fixed,145500,40.41666667,1.2000,0.3000,0,50.0049,0.1721
sample_fixed,145500,40.41666667,1.2000,0.4000,0,50.0049,0.1689
sample_fixed,145500,40.41666667,1.2000,0.5000,0,50.0049,0.1648
sample_fixed,145500,40.41666667,1.2000,0.6000,0,50.0049,0.1595
sample_fixed,145500,40.41666667,1.2000,0.7000,0,50.0049,0.1530
sample_fixed,145500,40.41666667,1.2000,0.8000,0,50.0049,0.1451
sample_fixed,145500,40.41666667,1.2000,0.9000,0,50.0049,0.1353
sample_fixed,145500,40.41666667,1.2000,1.0000,0,50.0049,0.1227
sample_fixed,145500,40.41666667,1.2000,1.1000,0,50.0049,0.1049
sample_fixed,145500,40.41666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145500,40.41666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145560,40.43333333,1.2000,0.0000,0,50.0049,0.1761
sample_fixed,145560,40.43333333,1.2000,0.1000,0,50.0049,0.1756
sample_fixed,145560,40.43333333,1.2000,0.2000,0,50.0049,0.1743
sample_fixed,145560,40.43333333,1.2000,0.3000,0,50.0049,0.1721
sample_fixed,145560,40.43333333,1.2000,0.4000,0,50.0049,0.1689
sample_fixed,145560,40.43333333,1.2000,0.5000,0,50.0049,0.1647
sample_fixed,145560,40.43333333,1.2000,0.6000,0,50.0049,0.1595
sample_fixed,145560,40.43333333,1.2000,0.7000,0,50.0049,0.1530
sample_fixed,145560,40.43333333,1.2000,0.8000,0,50.0049,0.1450
sample_fixed,145560,40.43333333,1.2000,0.9000,0,50.0049,0.1352
sample_fixed,145560,40.43333333,1.2000,1.0000,0,50.0049,0.1226
sample_fixed,145560,40.43333333,1.2000,1.1000,0,50.0049,0.1048
sample_fixed,145560,40.43333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145560,40.43333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145620,40.45000000,1.2000,0.0000,0,50.0049,0.1760
sample_fixed,145620,40.45000000,1.2000,0.1000,0,50.0049,0.1756
sample_fixed,145620,40.45000000,1.2000,0.2000,0,50.0049,0.1743
sample_fixed,145620,40.45000000,1.2000,0.3000,0,50.0049,0.1720
sample_fixed,145620,40.45000000,1.2000,0.4000,0,50.0049,0.1688
sample_fixed,145620,40.45000000,1.2000,0.5000,0,50.0049,0.1647
sample_fixed,145620,40.45000000,1.2000,0.6000,0,50.0049,0.1594
sample_fixed,145620,40.45000000,1.2000,0.7000,0,50.0049,0.1529
sample_fixed,145620,40.45000000,1.2000,0.8000,0,50.0049,0.1450
sample_fixed,145620,40.45000000,1.2000,0.9000,0,50.0049,0.1352
sample_fixed,145620,40.45000000,1.2000,1.0000,0,50.0049,0.1226
sample_fixed,145620,40.45000000,1.2000,1.1000,0,50.0049,0.1048
sample_fixed,145620,40.45000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145620,40.45000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145680,40.46666667,1.2000,0.0000,0,50.0049,0.1760
sample_fixed,145680,40.46666667,1.2000,0.1000,0,50.0049,0.1755
sample_fixed,145680,40.46666667,1.2000,0.2000,0,50.0049,0.1742
sample_fixed,145680,40.46666667,1.2000,0.3000,0,50.0049,0.1720
sample_fixed,145680,40.46666667,1.2000,0.4000,0,50.0049,0.1688
sample_fixed,145680,40.46666667,1.2000,0.5000,0,50.0049,0.1646
sample_fixed,145680,40.46666667,1.2000,0.6000,0,50.0049,0.1594
sample_fixed,145680,40.46666667,1.2000,0.7000,0,50.0049,0.1529
sample_fixed,145680,40.46666667,1.2000,0.8000,0,50.0049,0.1450
sample_fixed,145680,40.46666667,1.2000,0.9000,0,50.0049,0.1351
sample_fixed,145680,40.46666667,1.2000,1.0000,0,50.0049,0.1226
sample_fixed,145680,40.46666667,1.2000,1.1000,0,50.0049,0.1048
sample_fixed,145680,40.46666667,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145680,40.46666667,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145740,40.48333333,1.2000,0.0000,0,50.0049,0.1759
sample_fixed,145740,40.48333333,1.2000,0.1000,0,50.0049,0.1755
sample_fixed,145740,40.48333333,1.2000,0.2000,0,50.0049,0.1742
sample_fixed,145740,40.48333333,1.2000,0.3000,0,50.0049,0.1719
sample_fixed,145740,40.48333333,1.2000,0.4000,0,50.0049,0.1687
sample_fixed,145740,40.48333333,1.2000,0.5000,0,50.0049,0.1646
sample_fixed,145740,40.48333333,1.2000,0.6000,0,50.0049,0.1593
sample_fixed,145740,40.48333333,1.2000,0.7000,0,50.0049,0.1528
sample_fixed,145740,40.48333333,1.2000,0.8000,0,50.0049,0.1449
sample_fixed,145740,40.48333333,1.2000,0.9000,0,50.0049,0.1351
sample_fixed,145740,40.48333333,1.2000,1.0000,0,50.0049,0.1226
sample_fixed,145740,40.48333333,1.2000,1.1000,0,50.0049,0.1048
sample_fixed,145740,40.48333333,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145740,40.48333333,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145800,40.50000000,1.2000,0.0000,0,50.0049,0.1759
sample_fixed,145800,40.50000000,1.2000,0.1000,0,50.0049,0.1754
sample_fixed,145800,40.50000000,1.2000,0.2000,0,50.0049,0.1741
sample_fixed,145800,40.50000000,1.2000,0.3000,0,50.0049,0.1719
sample_fixed,145800,40.50000000,1.2000,0.4000,0,50.0049,0.1687
sample_fixed,145800,40.50000000,1.2000,0.5000,0,50.0049,0.1645
sample_fixed,145800,40.50000000,1.2000,0.6000,0,50.0049,0.1593
sample_fixed,145800,40.50000000,1.2000,0.7000,0,50.0049,0.1528
sample_fixed,145800,40.50000000,1.2000,0.8000,0,50.0049,0.1449
sample_fixed,145800,40.50000000,1.2000,0.9000,0,50.0049,0.1351
sample_fixed,145800,40.50000000,1.2000,1.0000,0,50.0049,0.1225
sample_fixed,145800,40.50000000,1.2000,1.1000,0,50.0049,0.1047
sample_fixed,145800,40.50000000,1.2000,1.2000,0,50.0049,0.0545
sample_surface,145800,40.50000000,1.2000,1.2000,1,50.0049,0.0545
sample_fixed,145860,40.51666667,1.2000,0.0000,0,50.0049,0.1758
sample_fixed,145860,40.51666667,1.2000,0.1000,0,50.0049,0.1754
sample_fixed,145860,40.51666667,1.2000,0.2000,0,50.0049,0.1740
sample_fixed,145860,40.51666667,1.2000,0.3000,0,50.0049,0.1718
sample_fixed,145860,40.51666667,1.2000,0.4000,0,50.0049,0.1686
sample_fixed,145860,40.51666667,1.2000,0.5000,0,50.0049,0.1645
sample_fixed,145860,40.51666667,1.2000,0.6000,0,50.0049,0.1592
sample_fixed,145860,40.51666667,1.2000,0.7000,0,50.0049,0.1528
sample_fixed,145860,40.51666667,1.2000,0.8000,0,50.0049,0.1448
sample_fixed,145860,40.51666667,1.2000,0.9000,0,50.0049,0.1350
sample_fixed,145860,40.51666667,1.2000,1.0000,0,50.0049,0.1225
sample_fixed,145860,40.51666667,1.2000,1.1000,0,50.0049,0.1047
